device,corner,length_um,width_um,temp_c,vds_v,overdrive_bias_v,vov_v,id_a,gm_s,gds_s,cgg_f,vth_v,gm_id_per_v,gm_gds,ft_hz
nfet,ss,0.15,2.0,-40.0,0.9,0.22,-0.626406244,8.42605762e-14,3.00221982e-12,9.36568403e-14,8.0936658e-16,0.846406244,,32.05553177304872,590.3605812355884
nfet,ss,0.15,2.0,-40.0,0.9,0.24,-0.606406244,1.71827754e-13,6.12179405e-12,1.88800542e-13,8.04234171e-16,0.846406244,35.627504332041724,32.42466353724768,1211.4802115863508
nfet,ss,0.15,2.0,-40.0,0.9,0.26,-0.586406244,3.50375954e-13,1.24816844e-11,3.80522017e-13,7.99541393e-16,0.846406244,35.62369008918917,32.801477555502395,2484.5765181953475
nfet,ss,0.15,2.0,-40.0,0.9,0.28,-0.566406244,7.14390264e-13,2.5445336e-11,7.66753492e-13,7.95353219e-16,0.846406244,35.61825696997461,33.1858103881971,5091.764144898942
nfet,ss,0.15,2.0,-40.0,0.9,0.3,-0.5464062439999999,1.4563982e-12,5.186309e-11,1.54458806e-12,7.91754049e-16,0.846406244,35.61051503634103,33.57729568361418,10425.291980439051
nfet,ss,0.15,2.0,-40.0,0.9,0.32,-0.5264062439999999,2.96854777e-12,1.0567876e-10,3.11046186e-12,7.88851844e-16,0.846406244,35.59948102165794,33.9752630819913,21321.236885924125
nfet,ss,0.15,2.0,-40.0,0.9,0.34,-0.5064062439999999,6.04913034e-12,2.15250791e-10,6.26118658e-12,7.86782789e-16,0.846406244,35.58375814398471,34.37859393738111,43542.166746723866
nfet,ss,0.15,2.0,-40.0,0.9,0.36,-0.486406244,1.23219089e-11,4.38183867e-10,1.25967355e-11,7.85716475e-16,0.846406244,35.56136233079925,34.7855098648376,88758.6433976348
nfet,ss,0.15,2.0,-40.0,0.9,0.38,-0.46640624399999997,2.50859032e-11,8.9128925e-10,2.53255581e-11,7.85861542e-16,0.846406244,35.5294861378561,35.193271811846074,180506.46619143005
nfet,ss,0.15,2.0,-40.0,0.9,0.4,-0.44640624399999995,5.10328264e-11,1.81085746e-09,5.08700011e-11,7.87471576e-16,0.846406244,35.48416945999291,35.597747608462306,365990.24622297497
nfet,ss,0.15,2.0,-40.0,0.9,0.42,-0.426406244,1.03704622e-10,3.67320297e-09,1.02053802e-10,7.90850825e-16,0.846406244,35.41985785358728,35.99280867556507,739214.5157784099
nfet,ss,0.15,2.0,-40.0,0.9,0.44,-0.40640624399999997,2.10415861e-10,7.43374418e-09,2.04394995e-10,7.96358844e-16,0.846406244,35.3288204827867,36.36950200272761,1485658.3069825342
nfet,ss,0.15,2.0,-40.0,0.9,0.46,-0.38640624399999995,4.26005065e-10,1.4995556e-08,4.08431837e-10,8.044126e-16,0.846406244,35.20041715935937,36.71495373657662,2966906.363489744
nfet,ss,0.15,2.0,-40.0,0.9,0.48,-0.366406244,8.59850405e-10,3.01121666e-08,8.13600392e-10,8.15483753e-16,0.846406244,35.02023889841629,37.01100306254523,5876880.004005024
nfet,ss,0.15,2.0,-40.0,0.9,0.5,-0.346406244,1.72812061e-09,6.00854135e-08,1.61378252e-09,8.30088088e-16,0.846406244,34.769224527679235,37.232658524520396,11520332.244841829
nfet,ss,0.15,2.0,-40.0,0.9,0.52,-0.32640624399999996,3.45263845e-09,1.18850235e-07,3.18234858e-09,8.48763539e-16,0.846406244,34.42301785175334,37.34670543225029,22286068.52053218
nfet,ss,0.15,2.0,-40.0,0.9,0.54,-0.30640624399999994,6.84230343e-09,2.32310373e-07,6.22629574e-09,8.72033579e-16,0.846406244,33.95207116677081,37.311169064384984,42398991.374702536
nfet,ss,0.15,2.0,-40.0,0.9,0.56,-0.2864062439999999,1.34122636e-08,4.46941243e-07,1.20544351e-08,9.00354442e-16,0.846406244,33.323326794740304,37.07691312718586,79005450.27253386
nfet,ss,0.15,2.0,-40.0,0.9,0.58,-0.266406244,2.591414e-08,8.42327322e-07,2.3018706e-08,9.34048152e-16,0.846406244,32.50454470030647,36.59316566274403,143526387.48934498
nfet,ss,0.15,2.0,-40.0,0.9,0.6,-0.246406244,4.91522385e-08,1.54692274e-06,4.31877137e-08,9.73228535e-16,0.846406244,31.472071002422403,35.81858374688633,252972854.5744488
nfet,ss,0.15,2.0,-40.0,0.9,0.62,-0.22640624399999998,9.11230556e-08,2.75387495e-06,7.92765777e-08,1.01773302e-15,0.846406244,30.221494789294578,34.73756095301273,430655979.8457224
nfet,ss,0.15,2.0,-40.0,0.9,0.64,-0.20640624399999996,1.64430522e-07,4.73197876e-06,1.4177247e-07,1.06707689e-15,0.846406244,28.777982958662623,33.377275291881425,705776516.4981292
nfet,ss,0.15,2.0,-40.0,0.9,0.66,-0.18640624399999994,2.8784731e-07,7.82955903e-06,2.46085571e-07,1.12044602e-15,0.846406244,27.20038978304157,31.81640840697645,1112158015.3002687
nfet,ss,0.15,2.0,-40.0,0.9,0.68,-0.16640624399999993,4.87931001e-07,1.24781402e-05,4.13503953e-07,1.17673771e-15,0.846406244,25.57357530967785,30.176592290037913,1687680845.5672686
nfet,ss,0.15,2.0,-40.0,0.9,0.7,-0.14640624400000002,8.00837451e-07,1.92111939e-05,6.71812115e-07,1.23464777e-15,0.846406244,23.988880485061127,28.59608136122999,2476460530.8296685
nfet,ss,0.15,2.0,-40.0,0.9,0.72,-0.126406244,1.27475878e-06,2.87081262e-05,1.05556553e-06,1.29278973e-15,0.846406244,22.520438102022723,27.19691519293928,3534248521.3244615
nfet,ss,0.15,2.0,-40.0,0.9,0.74,-0.10640624399999998,1.97342236e-06,4.18523501e-05,1.60594764e-06,1.34982324e-15,0.846406244,21.20800440307163,26.0608434905138,4934726415.310185
nfet,ss,0.15,2.0,-40.0,0.9,0.76,-0.08640624399999997,2.98061491e-06,5.97683024e-05,2.36972779e-06,1.40456749e-15,0.846406244,20.052339602635886,25.221589860327374,6772491058.561516
nfet,ss,0.15,2.0,-40.0,0.9,0.78,-0.06640624399999995,4.40482932e-06,8.37878445e-05,3.3963375e-06,1.45608133e-15,0.846406244,19.021814107430615,24.670058408506222,9158313720.834589
nfet,ss,0.15,2.0,-40.0,0.9,0.8,-0.04640624399999993,6.38209393e-06,0.000115294082,4.73206017e-06,1.50370203e-15,0.846406244,18.065243674657104,24.36445815523094,12202964878.315895
nfet,ss,0.15,2.0,-40.0,0.9,0.82,-0.026406244000000023,9.07415108e-06,0.000155411162,6.41130901e-06,1.54704489e-15,0.846406244,17.126799039365345,24.240160902804462,15988194527.40982
nfet,ss,0.15,2.0,-40.0,0.9,0.84,-0.006406244000000005,1.26591172e-05,0.000204577831,8.44693229e-06,1.58597331e-15,0.846406244,16.160513230733024,24.21918679781438,20529710585.525795
nfet,ss,0.15,2.0,-40.0,0.9,0.86,0.013593756000000012,1.73136326e-05,0.000262158008,1.08233731e-05,1.62055144e-15,0.846406244,15.141710238208473,24.221470107133236,25746632790.826214
nfet,ss,0.15,2.0,-40.0,0.9,0.88,0.03359375600000003,2.31895105e-05,0.000326317307,1.34964784e-05,1.65099079e-15,0.846406244,14.07176348116533,24.177959414953754,31456875919.632195
nfet,ss,0.15,2.0,-40.0,0.9,0.9,0.05359375600000005,3.03919405e-05,0.000394308449,1.64009176e-05,1.67759951e-15,0.846406244,12.974112297962678,24.04185293876484,37408295834.11629
nfet,ss,0.15,2.0,-40.0,0.9,0.92,0.07359375600000007,3.89669219e-05,0.000463072401,1.94622793e-05,1.70073905e-15,0.846406244,11.883730569952972,23.793328307645858,43334256145.04608
nfet,ss,0.15,2.0,-40.0,0.9,0.94,0.09359375599999997,4.89015761e-05,0.000529873014,2.26090136e-05,1.72079052e-15,0.846406244,10.835499717155333,23.43636141649276,49007655730.86784
nfet,ss,0.15,2.0,-40.0,0.9,0.96,0.11359375599999999,6.01352048e-05,0.000592706826,2.57805968e-05,1.73813043e-15,0.846406244,9.856236924298294,22.990423014567295,54272233851.98308
nfet,ss,0.15,2.0,-40.0,0.9,0.98,0.133593756,7.25754739e-05,0.00065040871,2.89309712e-05,1.75311488e-15,0.846406244,8.961825187613414,22.481399103532343,59046764366.36204
nfet,ss,0.15,2.0,-40.0,0.9,1.0,0.15359375600000003,8.61142605e-05,0.000702533567,3.20283222e-05,1.76607026e-15,0.846406244,8.158155953740089,21.93476019796004,63311008858.74792
nfet,ss,0.15,2.0,-40.0,0.9,1.02,0.17359375600000004,0.000100639989,0.000749144028,3.50528736e-05,1.77728891e-15,0.846406244,7.443800773865346,21.371829212883704,67085308681.73439
nfet,ss,0.15,2.0,-40.0,0.9,1.04,0.19359375600000006,0.000116045642,0.000790601894,3.79940649e-05,1.78702807e-15,0.846406244,6.812852946257129,20.80856302374743,70411988239.17448
nfet,ss,0.15,2.0,-40.0,0.9,1.06,0.21359375600000008,0.000132233049,0.000827408389,4.08478971e-05,1.79551116e-15,0.846406244,6.257198145676879,20.25583806614123,73341863865.13565
nfet,ss,0.15,2.0,-40.0,0.9,1.08,0.2335937560000001,0.000149114553,0.00086010032,4.36147713e-05,1.8029302e-15,0.846406244,5.768050821974431,19.72039046321905,75925966231.48305
nfet,ss,0.15,2.0,-40.0,0.9,1.1,0.2535937560000001,0.000166613069,0.000889191643,4.62978672e-05,1.80944891e-15,0.846406244,5.336866119427882,19.205887803833868,78211241310.73363
nfet,ss,0.15,2.0,-40.0,0.9,1.12,0.27359375600000013,0.000184661319,0.000915145998,4.89019949e-05,1.81520612e-15,0.846406244,4.955807761776033,18.71387864383422,80238826669.70392
nfet,ss,0.15,2.0,-40.0,0.9,1.14,0.29359375599999993,0.000203200706,0.000938367878,5.1432812e-05,1.82031893e-15,0.846406244,4.617936110910954,18.244537708729595,82043802193.69173
nfet,ss,0.15,2.0,-40.0,0.9,1.16,0.31359375599999995,0.000222180139,0.000959203777,5.38963105e-05,1.82488589e-15,0.846406244,4.317234570638197,17.797206675213882,83655653966.37817
nfet,ss,0.15,2.0,-40.0,0.9,1.18,0.33359375599999996,0.000241554922,0.000977947923,5.62984905e-05,1.82898969e-15,0.846406244,4.048553078127715,17.370766326319178,85099028651.11407
nfet,ss,0.15,2.0,-40.0,0.9,1.2,0.353593756,0.000261285781,0.000994849539,5.86451628e-05,1.83269962e-15,0.846406244,3.807515032744931,16.963880591358848,86394529707.24318
nfet,ss,0.15,2.0,-40.0,0.9,1.22,0.373593756,0.000281338036,0.00101012006,6.09418369e-05,1.83607376e-15,0.846406244,3.59041413085005,16.575149542300718,87559445686.58391
nfet,ss,0.15,2.0,-40.0,0.9,1.24,0.393593756,0.000301680916,0.00102393963,6.3193665e-05,1.83916075e-15,0.846406244,3.3941146943481173,16.203200589805956,88608379415.5494
nfet,ss,0.15,2.0,-40.0,0.9,1.26,0.41359375600000003,0.000322286982,0.00103646255,6.54054212e-05,1.84200134e-15,0.846406244,3.215961574271715,15.846737640151455,89553755787.24101
nfet,ss,0.15,2.0,-40.0,0.9,1.28,0.43359375600000005,0.000343131664,0.00104782189,6.75815034e-05,1.84462978e-15,0.846406244,3.0537021205947346,15.504566150270044,90406234942.9229
nfet,ss,0.15,2.0,-40.0,0.9,1.3,0.45359375600000007,0.000364192873,0.0010581331,6.97259481e-05,1.84707483e-15,0.846406244,2.905419568712977,15.17560002887935,91175035563.74637
nfet,ss,0.15,2.0,-40.0,0.9,1.32,0.4735937560000001,0.000385450676,0.00106749702,7.1842453e-05,1.84936073e-15,0.846406244,2.7694776179352196,14.8588609578796,91868192458.51936
nfet,ss,0.15,2.0,-40.0,0.9,1.34,0.4935937560000001,0.000406887031,0.0010760022,7.39344026e-05,1.85150798e-15,0.846406244,2.6444740628756978,14.553471214495213,92492752263.34924
nfet,ss,0.15,2.0,-40.0,0.9,1.36,0.5135937560000001,0.000428485562,0.00108372685,7.60048954e-05,1.85353393e-15,0.846406244,2.529202722587885,14.2586453714138,93054938108.9069
nfet,ss,0.15,2.0,-40.0,0.9,1.38,0.5335937559999999,0.000450231366,0.00109074036,7.80567706e-05,1.85545336e-15,0.846406244,2.4226218837005686,13.973680330556745,93560271395.79163
nfet,ss,0.15,2.0,-40.0,0.9,1.4,0.5535937559999999,0.00047211085,0.00109710455,8.00926338e-05,1.8572789e-15,0.846406244,2.323828291597196,13.697945715452299,94013673563.57166
nfet,ss,0.15,2.0,-40.0,0.9,1.42,0.573593756,0.000494111589,0.00110287468,8.21148811e-05,1.85902139e-15,0.846406244,2.2320356465065627,13.43087471145349,94419546691.1181
nfet,ss,0.15,2.0,-40.0,0.9,1.44,0.593593756,0.000516222208,0.00110810037,8.41257208e-05,1.86069018e-15,0.846406244,2.146556953241345,13.171956917128727,94781846662.64975
nfet,ss,0.15,2.0,-40.0,0.9,1.46,0.613593756,0.000538432272,0.00111282621,8.61271938e-05,1.86229341e-15,0.846406244,2.066789581290179,12.92072992165687,95104128690.29031
nfet,ss,0.15,2.0,-40.0,0.9,1.48,0.633593756,0.000560732193,0.00111709244,8.81211921e-05,1.86383817e-15,0.846406244,1.9922031478581437,12.676774035606812,95389603334.81448
nfet,ss,0.15,2.0,-40.0,0.9,1.5,0.653593756,0.000583113149,0.00112093543,9.01094749e-05,1.86533073e-15,0.846406244,1.9223291944665102,12.439706604038818,95641170598.92067
nfet,ss,0.15,2.0,-40.0,0.9,1.52,0.673593756,0.000605567009,0.00112438812,9.20936833e-05,1.86677663e-15,0.846406244,1.8567526025843988,12.209177434431055,95861456789.18382
nfet,ss,0.15,2.0,-40.0,0.9,1.54,0.6935937560000001,0.000628086272,0.00112748038,9.40753543e-05,1.86818083e-15,0.846406244,1.7951043196817393,11.984864562981507,96052840728.55437
nfet,ss,0.15,2.0,-40.0,0.9,1.56,0.7135937560000001,0.000650664003,0.00113023936,9.60559317e-05,1.86954783e-15,0.846406244,1.7370553077914777,11.766471263117214,96217480042.23042
nfet,ss,0.15,2.0,-40.0,0.9,1.58,0.7335937560000001,0.00067329379,0.00113268979,9.80367776e-05,1.8708817e-15,0.846406244,1.6823113577209734,11.553723181533865,96357337328.288
nfet,ss,0.15,2.0,-40.0,0.9,1.6,0.7535937560000001,0.000695969688,0.00113485419,0.000100019181,1.87218622e-15,0.846406244,1.6306086451282342,11.346365553623158,96474192629.75291
nfet,ss,0.15,2.0,-40.0,0.9,1.62,0.7735937560000001,0.000718686188,0.00113675311,0.000102004368,1.87346488e-15,0.846406244,1.5817099715849836,11.144161101022656,96569665363.34807
nfet,ss,0.15,2.0,-40.0,0.9,1.64,0.7935937559999999,0.000741438169,0.00113840534,0.000103993507,1.87472099e-15,0.846406244,1.535401585185993,10.946888636037633,96645227780.38016
nfet,ss,0.15,2.0,-40.0,0.9,1.66,0.813593756,0.000764220872,0.00113982807,0.000105987717,1.87595768e-15,0.846406244,1.4914903685069727,10.754341184648784,96702219644.63235
nfet,ss,0.15,2.0,-40.0,0.9,1.68,0.833593756,0.000787029867,0.00114103704,0.000107988074,1.87717795e-15,0.846406244,1.4498014469887965,10.56632457395249,96741859325.02814
nfet,ss,0.15,2.0,-40.0,0.9,1.7,0.853593756,0.000809861024,0.00114204667,0.000109995617,1.87838476e-15,0.846406244,1.4101761118954652,10.382656156199388,96765250997.95773
nfet,ss,0.15,2.0,-40.0,0.9,1.72,0.873593756,0.000832710493,0.00114287022,0.000112011349,1.87958098e-15,0.846406244,1.372470059651332,10.203164502554113,96773401497.98808
nfet,ss,0.15,2.0,-40.0,0.9,1.74,0.893593756,0.000855574674,0.00114351985,0.000114036249,1.88076948e-15,0.846406244,1.3365517759587167,10.027687336506483,96767221388.13242
nfet,ss,0.15,2.0,-40.0,0.9,1.76,0.913593756,0.000878450202,0.00114400676,0.000116071269,1.88195313e-15,0.846406244,1.3023012088737616,9.856071789824233,96747537375.99382
nfet,ss,0.15,2.0,-40.0,0.9,1.78,0.933593756,0.000901333929,0.00114434126,0.000118117341,1.88313484e-15,0.846406244,1.2696085470449432,9.688173220899037,96715096680.49466
nfet,ss,0.15,2.0,-40.0,0.9,1.8,0.9535937560000001,0.0009242229,0.00114453283,0.000120175379,1.8843176e-15,0.846406244,1.238373156518844,9.523854549275022,96670570516.06158
nfet,ss,0.15,2.0,27.0,0.9,0.0,-0.79315086,3.10067129e-14,8.58271928e-13,3.30841784e-14,8.69354923e-16,0.79315086,,25.942065649120064,157.12595194932982
nfet,ss,0.15,2.0,27.0,0.9,0.02,-0.77315086,5.39362397e-14,1.49293715e-12,5.70165698e-14,8.6201334e-16,0.79315086,,26.184268103760953,275.6434455504209
nfet,ss,0.15,2.0,27.0,0.9,0.04,-0.75315086,9.38210573e-14,2.59687062e-12,9.82512809e-14,8.55010983e-16,0.79315086,,26.43090854604828,483.3912124648286
nfet,ss,0.15,2.0,27.0,0.9,0.06,-0.7331508600000001,1.6319734e-13,4.51698692e-12,1.69289233e-13,8.48360674e-16,0.79315086,27.678067056730214,26.682068551872995,847.3999540900875
nfet,ss,0.15,2.0,27.0,0.9,0.08,-0.71315086,2.83868223e-13,7.85658603e-12,2.91656366e-13,8.42080531e-16,0.79315086,27.67687748550848,26.93781773993577,1484.910832716105
nfet,ss,0.15,2.0,27.0,0.9,0.1,-0.69315086,4.93751703e-13,1.36647341e-11,5.02413032e-13,8.36194775e-16,0.79315086,27.67531538012741,27.198207907950923,2600.84138656736
nfet,ss,0.15,2.0,27.0,0.9,0.12,-0.67315086,8.58785753e-13,2.37654033e-11,8.65352419e-13,8.30734637e-16,0.79315086,27.673262180910914,27.463265576195266,4553.05610396433
nfet,ss,0.15,2.0,27.0,0.9,0.14,-0.65315086,1.49362144e-12,4.1329344e-11,1.49025969e-12,8.25739384e-16,0.79315086,27.67056155808797,27.732981222890082,7965.914572805899
nfet,ss,0.15,2.0,27.0,0.9,0.16,-0.63315086,2.59758193e-12,7.18673196e-11,2.56602139e-12,8.2125745e-16,0.79315086,27.667007831394944,28.007295605591192,13927.470808459704
nfet,ss,0.15,2.0,27.0,0.9,0.18,-0.61315086,4.5171285e-12,1.24954299e-10,4.41751909e-12,8.17347702e-16,0.79315086,27.662329951428212,28.286080140063415,24331.25375867598
nfet,ss,0.15,2.0,27.0,0.9,0.2,-0.59315086,7.85432503e-12,2.1722056e-10,7.60333612e-12,8.14080835e-16,0.79315086,27.65617149408954,28.569111844025645,42467.190454360265
nfet,ss,0.15,2.0,27.0,0.9,0.22,-0.57315086,1.36550635e-11,3.77536066e-10,1.30834336e-11,8.11540894e-16,0.79315086,27.64806373840737,28.856038677797855,74040.29980942408
nfet,ss,0.15,2.0,27.0,0.9,0.24,-0.55315086,2.37354529e-11,6.55985994e-10,2.25066389e-11,8.09826907e-16,0.79315086,27.637391069120913,29.14633308485702,128920.65284779479
nfet,ss,0.15,2.0,27.0,0.9,0.26,-0.53315086,4.12472159e-11,1.13938611e-09,3.8702984e-11,8.09054581e-16,0.79315086,27.623345846234436,29.43923161066857,224136.83298425822
nfet,ss,0.15,2.0,27.0,0.9,0.28,-0.51315086,7.16558073e-11,1.97804927e-09,6.65256062e-11,8.09357968e-16,0.79315086,27.604870345239977,29.73365269387053,388970.43267240084
nfet,ss,0.15,2.0,27.0,0.9,0.3,-0.49315086,1.24429561e-10,3.43183987e-09,1.14287649e-10,8.10890947e-16,0.79315086,27.58058328277796,30.028090524462534,673573.0386817938
nfet,ss,0.15,2.0,27.0,0.9,0.32,-0.47315086,2.15950002e-10,5.94913861e-09,1.9620862e-10,8.13828292e-16,0.79315086,27.54868513499713,30.320475267600376,1163433.154423129
nfet,ss,0.15,2.0,27.0,0.9,0.34,-0.45315086,3.74510946e-10,1.03016132e-08,3.36566101e-10,8.18365996e-16,0.79315086,27.506841415524338,30.607993999966144,2003446.710413806
nfet,ss,0.15,2.0,27.0,0.9,0.36,-0.43315086,6.48871289e-10,1.78128409e-08,5.76712483e-10,8.247204e-16,0.79315086,27.452040492424995,30.886865509377227,3437530.6828162433
nfet,ss,0.15,2.0,27.0,0.9,0.38,-0.41315086,1.12281115e-09,3.0743045e-08,9.86870294e-10,8.33125593e-16,0.79315086,27.380423680331283,31.152062420879798,5872953.152030438
nfet,ss,0.15,2.0,27.0,0.9,0.4,-0.39315086,1.93973539e-09,5.29297417e-08,1.68582243e-09,8.43828475e-16,0.79315086,27.287093885522186,31.396985090535306,9983107.085989507
nfet,ss,0.15,2.0,27.0,0.9,0.42,-0.37315086000000003,3.34388703e-09,9.0839751e-08,2.87348437e-09,8.5708086e-16,0.79315086,27.165915051861067,31.613100787459647,16868414.726805292
nfet,ss,0.15,2.0,27.0,0.9,0.44,-0.35315086,5.74857764e-09,1.55265217e-07,4.88415314e-09,8.73128149e-16,0.79315086,27.009327649961076,31.78958819460767,28301947.204528604
nfet,ss,0.15,2.0,27.0,0.9,0.46,-0.33315086,9.8474312e-09,2.63992211e-07,8.27222963e-09,8.92194371e-16,0.79315086,26.80823106436123,31.913066102832545,47092502.1319246
nfet,ss,0.15,2.0,27.0,0.9,0.48,-0.31315086000000003,1.67922001e-08,4.45866705e-07,1.39474795e-08,9.14463909e-16,0.79315086,26.55201238341604,31.96754689619727,77599443.08621794
nfet,ss,0.15,2.0,27.0,0.9,0.5,-0.29315086,2.84698283e-08,7.46730443e-07,2.33829528e-08,9.40060875e-16,0.79315086,26.228835493187713,31.934822320643782,126423558.6452322
nfet,ss,0.15,2.0,27.0,0.9,0.52,-0.27315086,4.79202876e-08,1.2376054e-06,3.89238368e-08,9.69027927e-16,0.79315086,25.826334982179862,31.79556543613912,203266605.1400832
nfet,ss,0.15,2.0,27.0,0.9,0.54,-0.25315086,7.99411862e-08,2.02513855e-06,6.42260091e-08,1.00130701e-15,0.79315086,25.33285589399973,31.531439963004026,321890097.1026393
nfet,ss,0.15,2.0,27.0,0.9,0.56,-0.23315085999999996,1.31918584e-07,3.26357374e-06,1.04842355e-07,1.03672497e-15,0.79315086,24.739302386690262,31.12839023884956,501014162.7686503
nfet,ss,0.15,2.0,27.0,0.9,0.58,-0.21315086000000005,2.14898637e-07,5.16647908e-06,1.68944452e-07,1.074987e-15,0.79315086,24.041469746501928,30.580933666883595,764912211.9270909
nfet,ss,0.15,2.0,27.0,0.9,0.6,-0.19315086000000004,3.44869777e-07,8.01560576e-06,2.68110318e-07,1.11568011e-15,0.79315086,23.242412918079513,29.896670220651483,1143448975.3338604
nfet,ss,0.15,2.0,27.0,0.9,0.62,-0.17315086000000002,5.44172164e-07,1.2164459e-05,4.18029029e-07,1.15828757e-15,0.79315086,22.354063299717033,29.099555667460596,1671462104.9492004
nfet,ss,0.15,2.0,27.0,0.9,0.64,-0.15315086,8.42918909e-07,1.80360497e-05,6.38893085e-07,1.20221361e-15,0.79315086,21.397135011951665,28.23015325013261,2387700854.265072
nfet,ss,0.15,2.0,27.0,0.9,0.66,-0.13315085999999998,1.28033071e-06,2.61170286e-05,9.55211637e-07,1.24681587e-15,0.79315086,20.39865824978923,27.341614767199495,3333815602.2688446
nfet,ss,0.15,2.0,27.0,0.9,0.68,-0.11315085999999996,1.90594298e-06,3.69510995e-05,1.39482327e-06,1.29144189e-15,0.79315086,19.38730585738719,26.491599541496033,4553786108.103913
nfet,ss,0.15,2.0,27.0,0.9,0.7,-0.09315086000000006,2.78066835e-06,5.1130242e-05,1.98702247e-06,1.33546521e-15,0.79315086,18.387752714199088,25.73209048813625,6093480155.716551
nfet,ss,0.15,2.0,27.0,0.9,0.72,-0.07315086000000004,3.97758452e-06,6.92735705e-05,2.75989963e-06,1.3783171e-15,0.79315086,17.415989566451753,25.10003253270482,7999052736.630706
nfet,ss,0.15,2.0,27.0,0.9,0.74,-0.05315086000000002,5.58203675e-06,9.19770581e-05,3.73718043e-06,1.41951082e-15,0.79315086,16.477329372652374,24.611350675407447,10312428226.271254
nfet,ss,0.15,2.0,27.0,0.9,0.76,-0.033150860000000004,7.69032736e-06,0.000119721565,4.9350181e-06,1.45865681e-15,0.79315086,15.567811277152186,24.259599979987915,13062893707.292019
nfet,ss,0.15,2.0,27.0,0.9,0.78,-0.013150859999999986,1.04061799e-05,0.000152745577,6.35933626e-06,1.49546864e-15,0.79315086,14.67835252396511,24.01910683049806,16255916683.731808
nfet,ss,0.15,2.0,27.0,0.9,0.8,0.006849140000000031,1.38345644e-05,0.000190916297,8.00437573e-06,1.5297608e-15,0.79315086,13.799950000594164,23.851491164320944,19862760494.54947
